time,voltage
6.992,2.0
6.996,2.0
7.0,2.0
7.004,2.0
7.008,2.0
7.012,2.0
7.016,2.0
7.02,2.0
7.024,2.0
7.028,2.0
7.032,2.0
7.036,2.0
7.04,2.0
7.044,2.0
7.048,2.0
7.052,2.0
7.056,2.0
7.06,2.0
7.064,2.0
7.068,2.0
7.072,2.0
7.076,2.0
7.08,2.0
7.084,2.0
7.088,2.0
7.092,2.0
7.096,2.0
7.1,2.0
7.104,2.0
7.108,2.0
7.112,2.0
7.116,2.0
7.12,2.0
7.124,2.0
7.128,2.0
7.132,2.0
7.136,2.0
7.14,2.0
7.144,2.0
7.148,2.0
7.152,2.0
7.156,2.0
7.16,2.0
7.164,2.0
7.168,2.0
7.172,2.0
7.176,2.0
7.18,2.0
7.184,2.0
7.188,2.0
7.192,2.0
7.196,2.0
7.2,2.0
7.204,2.0
7.208,2.0
7.212,2.0
7.216,2.0
7.22,2.0
7.224,2.0
7.228,2.0
7.232,2.0
7.236,2.0
7.24,2.0
7.244,2.0
7.248,2.0
7.252,2.0
7.256,2.0
7.26,2.0
7.264,2.0
7.268,2.0
7.272,2.0
7.276,2.0
7.28,2.0
7.284,2.0
7.288,2.0
7.292,2.0
7.296,2.0
7.3,2.0
7.304,2.0
7.308,2.0
7.312,2.0
7.316,2.0
7.32,2.0
7.324,2.0
7.328,2.0
7.332,2.0
7.336,2.0
7.34,2.0
7.344,2.0
7.348,2.0
7.352,2.0
7.356,2.0
7.36,2.0
7.364,2.0
7.368,2.0
7.372,2.0
7.376,2.0
7.38,2.0
7.384,2.0
7.388,2.0
7.392,2.0
7.396,2.0
7.4,2.0
7.404,2.0
7.408,2.0
7.412,2.0
7.416,2.0
7.42,2.0
7.424,2.0
7.428,2.0
7.432,2.0
7.436,2.0
7.44,2.0
7.444,2.0
7.448,2.0
7.452,2.0
7.456,2.0
7.46,2.0
7.464,2.0
7.468,2.0
7.472,2.0
7.476,2.0
7.48,2.0
7.484,2.0
7.488,2.0
7.492,2.0
7.496,2.0
7.5,2.0
7.504,2.0
7.508,2.0
7.512,2.0
7.516,2.0
7.52,2.0
7.524,2.0
7.528,2.0
7.532,2.0
7.536,2.0
7.54,2.0
7.544,2.0
7.548,2.0
7.552,2.0
7.556,2.0
7.56,2.0
7.564,2.0
7.568,2.0
7.572,2.0
7.576,2.0
7.58,2.0
7.584,2.0
7.588,2.0
7.592,2.0
7.596,2.0
7.6,2.0
7.604,2.0
7.608,2.0
7.612,2.0
7.616,2.0
7.62,2.0
7.624,2.0
7.628,2.0
7.632,2.0
7.636,2.0
7.64,2.0
7.644,2.0
7.648,2.0
7.652,2.0
7.656,2.0
7.66,2.0
7.664,2.0
7.668,2.0
7.672,2.0
7.676,2.0
7.68,2.0
7.684,2.0
7.688,2.0
7.692,2.0
7.696,2.0
7.7,2.0
7.704,2.0
7.708,2.0
7.712,2.0
7.716,2.0
7.72,2.0
7.724,2.0
7.728,2.0
7.732,2.0
7.736,2.0
7.74,2.0
7.744,2.0
7.748,2.0
7.752,2.0
7.756,2.0
7.76,2.0
7.764,2.0
7.768,2.0
7.772,2.0
7.776,2.0
7.78,2.0
7.784,2.0
7.788,2.0
7.792,2.0
7.796,2.0
7.8,2.0
7.804,2.0
7.808,2.0
7.812,2.0
7.816,2.0
7.82,2.0
7.824,2.0
7.828,2.0
7.832,2.0
7.836,2.0
7.84,2.0
7.844,2.0
7.848,2.0
7.852,2.0
7.856,2.0
7.86,2.0
7.864,2.0
7.868,2.0
7.872,2.0
7.876,2.0
7.88,2.0
7.884,2.0
7.888,2.0
7.892,2.0
7.896,2.0
7.9,2.0
7.904,2.0
7.908,2.0
7.912,2.0
7.916,2.0
7.92,2.0
7.924,2.0
7.928,2.0
7.932,2.0
7.936,2.0
7.94,2.0
7.944,2.0
7.948,2.0
7.952,2.0
7.956,2.0
7.96,2.0
7.964,2.0
7.968,2.0
7.972,2.0
7.976,2.0
7.98,2.0
7.984,2.0
7.988,2.0
7.992,2.0
7.996,2.0
8.0,2.0
8.004,2.0
8.008,2.0
8.012,2.0
8.016,2.0
8.02,2.0
8.024,2.0
8.028,2.0
8.032,2.0
8.036,2.0
8.04,2.0
8.044,2.0
8.048,2.0
8.052,2.0
8.056,2.0
8.06,2.0
8.064,2.0
8.068,2.0
8.072,2.0
8.076,2.0
8.08,2.0
8.084,2.0
8.088,2.0
8.092,2.0
8.096,2.0
8.1,2.0
8.104,2.0
8.108,2.0
8.112,2.0
8.116,2.0
8.12,2.0
8.124,2.0
8.128,2.0
8.132,2.0
8.136,2.0
8.14,2.0
8.144,2.0
8.148,2.0
8.152,2.0
8.156,2.0
8.16,2.0
8.164,2.0
8.168,2.0
8.172,2.0
8.176,2.0
8.18,2.0
8.184,2.0
8.188,2.0
8.192,2.0
8.196,2.0
8.2,2.0
8.204,2.0
8.208,2.0
8.212,2.0
8.216,2.0
8.22,2.0
8.224,2.0
8.228,2.0
8.232,2.0
8.236,2.0
8.24,2.0
8.244,2.0
8.248,2.0
8.252,2.0
8.256,2.0
8.26,2.0
8.264,2.0
8.268,2.0
8.272,2.0
8.276,2.0
8.28,2.0
8.284,2.0
8.288,2.0
8.292,2.0
8.296,2.0
8.3,2.0
8.304,2.0
8.308,2.0
8.312,2.0
8.316,2.0
8.32,2.0
8.324,2.0
8.328,2.0
8.332,2.0
8.336,2.0
8.34,2.0
8.344,2.0
8.348,2.0
8.352,2.0
8.356,2.0
8.36,2.0
8.364,2.0
8.368,2.0
8.372,2.0
8.376,2.0
8.38,2.0
8.384,2.0
8.388,2.0
8.392,2.0
8.396,2.0
8.4,2.0
8.404,2.0
8.408,2.0
8.412,2.0
8.416,2.0
8.42,2.0
8.424,2.0
8.428,2.0
8.432,2.0
8.436,2.0
8.44,2.0
8.444,2.0
8.448,2.0
8.452,2.0
8.456,2.0
8.46,2.0
8.464,2.0
8.468,2.0
8.472,2.0
8.476,2.0
8.48,2.0
8.484,2.0
8.488,2.0
8.492,2.0
8.496,2.0
8.5,2.0
8.504,2.0
8.508,2.0
8.512,2.0
8.516,2.0
8.52,2.0
8.524,2.0
8.528,2.0
8.532,2.0
8.536,2.0
8.54,2.0
8.544,2.0
8.548,2.0
8.552,2.0
8.556,2.0
8.56,2.0
8.564,2.0
8.568,2.0
8.572,2.0
8.576,2.0
8.58,2.0
8.584,2.0
8.588,2.0
8.592,2.0
8.596,2.0
8.6,2.0
8.604,2.0
8.608,2.0
8.612,2.0
8.616,2.0
8.62,2.0
8.624,2.0
8.628,2.0
8.632,2.0
8.636,2.0
8.64,2.0
8.644,2.0
8.648,2.0
8.652,2.0
8.656,2.0
8.66,2.0
8.664,2.0
8.668,2.0
8.672,2.0
8.676,2.0
8.68,2.0
8.684,2.0
8.688,2.0
8.692,2.0
8.696,2.0
8.7,2.0
8.704,2.0
8.708,2.0
8.712,2.0
8.716,2.0
8.72,2.0
8.724,2.0
8.728,2.0
8.732,2.0
8.736,2.0
8.74,2.0
8.744,2.0
8.748,2.0
8.752,2.0
8.756,2.0
8.76,2.0
8.764,2.0
8.768,2.0
8.772,2.0
8.776,2.0
8.78,2.0
8.784,2.0
8.788,2.0
8.792,2.0
8.796,2.0
8.8,2.0
8.804,2.0
8.808,2.0
8.812,2.0
8.816,2.0
8.82,2.0
8.824,2.0
8.828,2.0
8.832,2.0
8.836,2.0
8.84,2.0
8.844,2.0
8.848,2.0
8.852,2.0
8.856,2.0
8.86,2.0
8.864,2.0
8.868,2.0
8.872,2.0
8.876,2.0
8.88,2.0
8.884,2.0
8.888,2.0
8.892,2.0
8.896,2.0
8.9,2.0
8.904,2.0
8.908,2.0
8.912,2.0
8.916,2.0
8.92,2.0
8.924,2.0
8.928,2.0
8.932,2.0
8.936,2.0
8.94,2.0
8.944,2.0
8.948,2.0
8.952,2.0
8.956,2.0
8.96,2.0
8.964,2.0
8.968,2.0
8.972,2.0
8.976,2.0
8.98,2.0
8.984,2.0
8.988,2.0
8.992,2.0
8.996,2.0
9.0,2.0
9.004,2.0
9.008,2.0
9.012,2.0
9.016,2.0
9.02,2.0
9.024,2.0
9.028,2.0
9.032,2.0
9.036,2.0
9.04,2.0
9.044,2.0
9.048,2.0
9.052,2.0
9.056,2.0
9.06,2.0
9.064,2.0
9.068,2.0
9.072,2.0
9.076,2.0
9.08,2.0
9.084,2.0
9.088,2.0
9.092,2.0
9.096,2.0
9.1,2.0
9.104,2.0
9.108,2.0
9.112,2.0
9.116,2.0
9.12,2.0
9.124,2.0
9.128,2.0
9.132,2.0
9.136,2.0
9.14,2.0
9.144,2.0
9.148,2.0
9.152,2.0
9.156,2.0
9.16,2.0
9.164,2.0
9.168,2.0
9.172,2.0
9.176,2.0
9.18,2.0
9.184,2.0
9.188,2.0
9.192,2.0
9.196,2.0
9.2,2.0
9.204,2.0
9.208,2.0
9.212,2.0
9.216,2.0
9.22,2.0
9.224,2.0
9.228,2.0
9.232,2.0
9.236,2.0
9.24,2.0
9.244,2.0
9.248,2.0
9.252,2.0
9.256,2.0
9.26,2.0
9.264,2.0
9.268,2.0
9.272,2.0
9.276,2.0
9.28,2.0
9.284,2.0
9.288,2.0
9.292,2.0
9.296,2.0
9.3,2.0
9.304,2.0
9.308,2.0
9.312,2.0
9.316,2.0
9.32,2.0
9.324,2.0
9.328,2.0
9.332,2.0
9.336,2.0
9.34,2.0
9.344,2.0
9.348,2.0
9.352,2.0
9.356,2.0
9.36,2.0
9.364,2.0
9.368,2.0
9.372,2.0
9.376,2.0
9.38,2.0
9.384,2.0
9.388,2.0
9.392,2.0
9.396,2.0
9.4,2.0
9.404,2.0
9.408,2.0
9.412,2.0
9.416,2.0
9.42,2.0
9.424,2.0
9.428,2.0
9.432,2.0
9.436,2.0
9.44,2.0
9.444,2.0
9.448,2.0
9.452,2.0
9.456,2.0
9.46,2.0
9.464,2.0
9.468,2.0
9.472,2.0
9.476,2.0
9.48,2.0
9.484,2.0
9.488,2.0
9.492,2.0
9.496,2.0
9.5,2.0
9.504,2.0
9.508,2.0
9.512,2.0
9.516,2.0
9.52,2.0
9.524,2.0
9.528,2.0
9.532,2.0
9.536,2.0
9.54,2.0
9.544,2.0
9.548,2.0
9.552,2.0
9.556,2.0
9.56,2.0
9.564,2.0
9.568,2.0
9.572,2.0
9.576,2.0
9.58,2.0
9.584,2.0
9.588,2.0
9.592,2.0
9.596,2.0
9.6,2.0
9.604,2.0
9.608,2.0
9.612,2.0
9.616,2.0
9.62,2.0
9.624,2.0
9.628,2.0
9.632,2.0
9.636,2.0
9.64,2.0
9.644,2.0
9.648,2.0
9.652,2.0
9.656,2.0
9.66,2.0
9.664,2.0
9.668,2.0
9.672,2.0
9.676,2.0
9.68,2.0
9.684,2.0
9.688,2.0
9.692,2.0
9.696,2.0
9.7,2.0
9.704,2.0
9.708,2.0
9.712,2.0
9.716,2.0
9.72,2.0
9.724,2.0
9.728,2.0
9.732,2.0
9.736,2.0
9.74,2.0
9.744,2.0
9.748,2.0
9.752,2.0
9.756,2.0
9.76,2.0
9.764,2.0
9.768,2.0
9.772,2.0
9.776,2.0
9.78,2.0
9.784,2.0
9.788,2.0
9.792,2.0
9.796,2.0
9.8,2.0
9.804,2.0
9.808,2.0
9.812,2.0
9.816,2.0
9.82,2.0
9.824,2.0
9.828,2.0
9.832,2.0
9.836,2.0
9.84,2.0
9.844,2.0
9.848,2.0
9.852,2.0
9.856,2.0
9.86,2.0
9.864,2.0
9.868,2.0
9.872,2.0
9.876,2.0
9.88,2.0
9.884,2.0
9.888,2.0
9.892,2.0
9.896,2.0
9.9,2.0
9.904,2.0
9.908,2.0
9.912,2.0
9.916,2.0
9.92,2.0
9.924,2.0
9.928,2.0
9.932,2.0
9.936,2.0
9.94,2.0
9.944,2.0
9.948,2.0
9.952,2.0
9.956,2.0
9.96,2.0
9.964,2.0
9.968,2.0
9.972,2.0
9.976,2.0
9.98,2.0
9.984,2.0
9.988,2.0
9.992,2.0
9.996,2.0
10.0,2.0
10.004,2.0
10.008,2.0
10.012,2.0
10.016,2.0
10.02,2.0
10.024,2.0
10.028,2.0
10.032,2.0
10.036,2.0
10.04,2.0
10.044,2.0
10.048,2.0
10.052,2.0
10.056,2.0
10.06,2.0
10.064,2.0
10.068,2.0
10.072,2.0
10.076,2.0
10.08,2.0
10.084,2.0
10.088,2.0
10.092,2.0
10.096,2.0
10.1,2.0
10.104,2.0
10.108,2.0
10.112,2.0
10.116,2.0
10.12,2.0
10.124,2.0
10.128,2.0
10.132,2.0
10.136,2.0
10.14,2.0
10.144,2.0
10.148,2.0
10.152,2.0
10.156,2.0
10.16,2.0
10.164,2.0
10.168,2.0
10.172,2.0
10.176,2.0
10.18,2.0
10.184,2.0
10.188,2.0
10.192,2.0
10.196,2.0
10.2,2.0
10.204,2.0
10.208,2.0
10.212,2.0
10.216,2.0
10.22,2.0
10.224,2.0
10.228,2.0
10.232,2.0
10.236,2.0
10.24,2.0
10.244,2.0
10.248,2.0
10.252,2.0
10.256,2.0
10.26,2.0
10.264,2.0
10.268,2.0
10.272,2.0
10.276,2.0
10.28,2.0
10.284,2.0
10.288,2.0
10.292,2.0
10.296,2.0
10.3,2.0
10.304,2.0
10.308,2.0
10.312,2.0
10.316,2.0
10.32,2.0
10.324,2.0
10.328,2.0
10.332,2.0
10.336,2.0
10.34,2.0
10.344,2.0
10.348,2.0
10.352,2.0
10.356,2.0
10.36,2.0
10.364,2.0
10.368,2.0
10.372,2.0
10.376,2.0
10.38,2.0
10.384,2.0
10.388,2.0
10.392,2.0
10.396,2.0
10.4,2.0
10.404,2.0
10.408,2.0
10.412,2.0
10.416,2.0
10.42,2.0
10.424,2.0
10.428,2.0
10.432,2.0
10.436,2.0
10.44,2.0
10.444,2.0
10.448,2.0
10.452,2.0
10.456,2.0
10.46,2.0
10.464,2.0
10.468,2.0
10.472,2.0
10.476,2.0
10.48,2.0
10.484,2.0
10.488,2.0
10.492,2.0
10.496,2.0
10.5,2.0
10.504,2.0
10.508,2.0
10.512,2.0
10.516,2.0
10.52,2.0
10.524,2.0
10.528,2.0
10.532,2.0
10.536,2.0
10.54,2.0
10.544,2.0
10.548,2.0
10.552,2.0
10.556,2.0
10.56,2.0
10.564,2.0
10.568,2.0
10.572,2.0
10.576,2.0
10.58,2.0
10.584,2.0
10.588,2.0
10.592,2.0
10.596,2.0
10.6,2.0
10.604,2.0
10.608,2.0
10.612,2.0
10.616,2.0
10.62,2.0
10.624,2.0
10.628,2.0
10.632,2.0
10.636,2.0
10.64,2.0
10.644,2.0
10.648,2.0
10.652,2.0
10.656,2.0
10.66,2.0
10.664,2.0
10.668,2.0
10.672,2.0
10.676,2.0
10.68,2.0
10.684,2.0
10.688,2.0
10.692,2.0
10.696,2.0
10.7,2.0
10.704,2.0
10.708,2.0
10.712,2.0
10.716,2.0
10.72,2.0
10.724,2.0
10.728,2.0
10.732,2.0
10.736,2.0
10.74,2.0
10.744,2.0
10.748,2.0
10.752,2.0
10.756,2.0
10.76,2.0
10.764,2.0
10.768,2.0
10.772,2.0
10.776,2.0
10.78,2.0
10.784,2.0
10.788,2.0
10.792,2.0
10.796,2.0
10.8,2.0
10.804,2.0
10.808,2.0
10.812,2.0
10.816,2.0
10.82,2.0
10.824,2.0
10.828,2.0
10.832,2.0
10.836,2.0
10.84,2.0
10.844,2.0
10.848,2.0
10.852,2.0
10.856,2.0
10.86,2.0
10.864,2.0
10.868,2.0
10.872,2.0
10.876,2.0
10.88,2.0
10.884,2.0
10.888,2.0
10.892,2.0
10.896,2.0
10.9,2.0
10.904,2.0
10.908,2.0
10.912,2.0
10.916,2.0
10.92,2.0
10.924,2.0
10.928,2.0
10.932,2.0
10.936,2.0
10.94,2.0
10.944,2.0
10.948,2.0
10.952,2.0
10.956,2.0
10.96,2.0
10.964,2.0
10.968,2.0
10.972,2.0
10.976,2.0
10.98,2.0
10.984,2.0
10.988,2.0
10.992,2.0
10.996,2.0
11.0,2.0
11.004,2.0
11.008,2.0
11.012,2.0
11.016,2.0
11.02,2.0
11.024,2.0
11.028,2.0
11.032,2.0
11.036,2.0
11.04,2.0
11.044,2.0
11.048,2.0
11.052,2.0
11.056,2.0
11.06,2.0
11.064,2.0
11.068,2.0
11.072,2.0
11.076,2.0
11.08,2.0
11.084,2.0
11.088,2.0
11.092,2.0
11.096,2.0
11.1,2.0
11.104,2.0
11.108,2.0
11.112,2.0
11.116,2.0
11.12,2.0
11.124,2.0
11.128,2.0
11.132,2.0
11.136,2.0
11.14,2.0
11.144,2.0
11.148,2.0
11.152,2.0
11.156,2.0
11.16,2.0
11.164,2.0
11.168,2.0
11.172,2.0
11.176,2.0
11.18,2.0
11.184,2.0
11.188,2.0
11.192,2.0
11.196,2.0
11.2,2.0
11.204,2.0
11.208,2.0
11.212,2.0
11.216,2.0
11.22,2.0
11.224,2.0
11.228,2.0
11.232,2.0
11.236,2.0
11.24,2.0
11.244,2.0
11.248,2.0
11.252,2.0
11.256,2.0
11.26,2.0
11.264,2.0
11.268,2.0
11.272,2.0
11.276,2.0
11.28,2.0
11.284,2.0
11.288,2.0
11.292,2.0
11.296,2.0
11.3,2.0
11.304,2.0
11.308,2.0
11.312,2.0
11.316,2.0
11.32,2.0
11.324,2.0
11.328,2.0
11.332,2.0
11.336,2.0
11.34,2.0
11.344,2.0
11.348,2.0
11.352,2.0
11.356,2.0
11.36,2.0
11.364,2.0
11.368,2.0
11.372,2.0
11.376,2.0
11.38,2.0
11.384,2.0
11.388,2.0
11.392,2.0
11.396,2.0
11.4,2.0
11.404,2.0
11.408,2.0
11.412,2.0
11.416,2.0
11.42,2.0
11.424,2.0
11.428,2.0
11.432,2.0
11.436,2.0
11.44,2.0
11.444,2.0
11.448,2.0
11.452,2.0
11.456,2.0
11.46,2.0
11.464,2.0
11.468,2.0
11.472,2.0
11.476,2.0
11.48,2.0
11.484,2.0
11.488,2.0
11.492,2.0
11.496,2.0
11.5,2.0
11.504,2.0
11.508,2.0
11.512,2.0
11.516,2.0
11.52,2.0
11.524,2.0
11.528,2.0
11.532,2.0
11.536,2.0
11.54,2.0
11.544,2.0
11.548,2.0
11.552,2.0
11.556,2.0
11.56,2.0
11.564,2.0
11.568,2.0
11.572,2.0
11.576,2.0
11.58,2.0
11.584,2.0
11.588,2.0
11.592,2.0
11.596,2.0
11.6,2.0
11.604,2.0
11.608,2.0
11.612,2.0
11.616,2.0
11.62,2.0
11.624,2.0
11.628,2.0
11.632,2.0
11.636,2.0
11.64,2.0
11.644,2.0
11.648,2.0
11.652,2.0
11.656,2.0
11.66,2.0
11.664,2.0
11.668,2.0
11.672,2.0
11.676,2.0
11.68,2.0
11.684,2.0
11.688,2.0
11.692,2.0
11.696,2.0
11.7,2.0
11.704,2.0
11.708,2.0
11.712,2.0
11.716,2.0
11.72,2.0
11.724,2.0
11.728,2.0
11.732,2.0
11.736,2.0
11.74,2.0
11.744,2.0
11.748,2.0
11.752,2.0
11.756,2.0
11.76,2.0
11.764,2.0
11.768,2.0
11.772,2.0
11.776,2.0
11.78,2.0
11.784,2.0
11.788,2.0
11.792,2.0
11.796,2.0
11.8,2.0
11.804,2.0
11.808,2.0
11.812,2.0
11.816,2.0
11.82,2.0
11.824,2.0
11.828,2.0
11.832,2.0
11.836,2.0
11.84,2.0
11.844,2.0
11.848,2.0
11.852,2.0
11.856,2.0
11.86,2.0
11.864,2.0
11.868,2.0
11.872,2.0
11.876,2.0
11.88,2.0
11.884,2.0
11.888,2.0
11.892,2.0
11.896,2.0
11.9,2.0
11.904,2.0
11.908,2.0
11.912,2.0
11.916,2.0
11.92,2.0
11.924,2.0
11.928,2.0
11.932,2.0
11.936,2.0
11.94,2.0
11.944,2.0
11.948,2.0
11.952,2.0
11.956,2.0
11.96,2.0
11.964,2.0
11.968,2.0
11.972,2.0
11.976,2.0
11.98,2.0
11.984,2.0
11.988,2.0
11.992,2.0
11.996,2.0
12.0,2.0
12.004,2.0
12.008,2.0
12.012,2.0
12.016,2.0
12.02,2.0
12.024,2.0
12.028,2.0
12.032,2.0
12.036,2.0
12.04,2.0
12.044,2.0
12.048,2.0
12.052,2.0
12.056,2.0
12.06,2.0
12.064,2.0
12.068,2.0
12.072,2.0
12.076,2.0
12.08,2.0
12.084,2.0
12.088,2.0
12.092,2.0
12.096,2.0
12.1,2.0
12.104,2.0
12.108,2.0
12.112,2.0
12.116,2.0
12.12,2.0
12.124,2.0
12.128,2.0
12.132,2.0
12.136,2.0
12.14,2.0
12.144,2.0
12.148,2.0
12.152,2.0
12.156,2.0
12.16,2.0
12.164,2.0
12.168,2.0
12.172,2.0
12.176,2.0
12.18,2.0
12.184,2.0
12.188,2.0
12.192,2.0
12.196,2.0
12.2,2.0
12.204,2.0
12.208,2.0
12.212,2.0
12.216,2.0
12.22,2.0
12.224,2.0
12.228,2.0
12.232,2.0
12.236,2.0
12.24,2.0
12.244,2.0
12.248,2.0
12.252,2.0
12.256,2.0
12.26,2.0
12.264,2.0
12.268,2.0
12.272,2.0
12.276,2.0
12.28,2.0
12.284,2.0
12.288,2.0
12.292,2.0
12.296,2.0
12.3,2.0
12.304,2.0
12.308,2.0
12.312,2.0
12.316,2.0
12.32,2.0
12.324,2.0
12.328,2.0
12.332,2.0
12.336,2.0
12.34,2.0
12.344,2.0
12.348,2.0
12.352,2.0
12.356,2.0
12.36,2.0
12.364,2.0
12.368,2.0
12.372,2.0
12.376,2.0
12.38,2.0
12.384,2.0
12.388,2.0
12.392,2.0
12.396,2.0
12.4,2.0
12.404,2.0
12.408,2.0
12.412,2.0
12.416,2.0
12.42,2.0
12.424,2.0
12.428,2.0
12.432,2.0
12.436,2.0
12.44,2.0
12.444,2.0
12.448,2.0
12.452,2.0
12.456,2.0
12.46,2.0
12.464,2.0
12.468,2.0
12.472,2.0
12.476,2.0
12.48,2.0
12.484,2.0
12.488,2.0
12.492,2.0
12.496,2.0
12.5,2.0
12.504,2.0
12.508,2.0
12.512,2.0
12.516,2.0
12.52,2.0
12.524,2.0
12.528,2.0
12.532,2.0
12.536,2.0
12.54,2.0
12.544,2.0
12.548,2.0
12.552,2.0
12.556,2.0
12.56,2.0
12.564,2.0
12.568,2.0
12.572,2.0
12.576,2.0
12.58,2.0
12.584,2.0
12.588,2.0
12.592,2.0
12.596,2.0
12.6,2.0
12.604,2.0
12.608,2.0
12.612,2.0
12.616,2.0
12.62,2.0
12.624,2.0
12.628,2.0
12.632,2.0
12.636,2.0
12.64,2.0
12.644,2.0
12.648,2.0
12.652,2.0
12.656,2.0
12.66,2.0
12.664,2.0
12.668,2.0
12.672,2.0
12.676,2.0
12.68,2.0
12.684,2.0
12.688,2.0
12.692,2.0
12.696,2.0
12.7,2.0
12.704,2.0
12.708,2.0
12.712,2.0
12.716,2.0
12.72,2.0
12.724,2.0
12.728,2.0
12.732,2.0
12.736,2.0
12.74,2.0
12.744,2.0
12.748,2.0
12.752,2.0
12.756,2.0
12.76,2.0
12.764,2.0
12.768,2.0
12.772,2.0
12.776,2.0
12.78,2.0
12.784,2.0
12.788,2.0
12.792,2.0
12.796,2.0
12.8,2.0
12.804,2.0
12.808,2.0
12.812,2.0
12.816,2.0
12.82,2.0
12.824,2.0
12.828,2.0
12.832,2.0
12.836,2.0
12.84,2.0
12.844,2.0
12.848,2.0
12.852,2.0
12.856,2.0
12.86,2.0
12.864,2.0
12.868,2.0
12.872,2.0
12.876,2.0
12.88,2.0
12.884,2.0
12.888,2.0
12.892,2.0
12.896,2.0
12.9,2.0
12.904,2.0
12.908,2.0
12.912,2.0
12.916,2.0
12.92,2.0
12.924,2.0
12.928,2.0
12.932,2.0
12.936,2.0
12.94,2.0
12.944,2.0
12.948,2.0
12.952,2.0
12.956,2.0
12.96,2.0
12.964,2.0
12.968,2.0
12.972,2.0
12.976,2.0
12.98,2.0
12.984,2.0
12.988,2.0
12.992,2.0
12.996,2.0
13.0,2.0
13.004,2.0
13.008,2.0
13.012,2.0
13.016,2.0
13.02,2.0
13.024,2.0
13.028,2.0
13.032,2.0
13.036,2.0
13.04,2.0
13.044,2.0
13.048,2.0
13.052,2.0
13.056,2.0
13.06,2.0
13.064,2.0
13.068,2.0
13.072,2.0
13.076,2.0
13.08,2.0
13.084,2.0
13.088,2.0
13.092,2.0
13.096,2.0
13.1,2.0
13.104,2.0
13.108,2.0
13.112,2.0
13.116,2.0
13.12,2.0
13.124,2.0
13.128,2.0
13.132,2.0
13.136,2.0
13.14,2.0
13.144,2.0
13.148,2.0
13.152,2.0
13.156,2.0
13.16,2.0
13.164,2.0
13.168,2.0
13.172,2.0
13.176,2.0
13.18,2.0
13.184,2.0
13.188,2.0
13.192,2.0
13.196,2.0
13.2,2.0
13.204,2.0
13.208,2.0
13.212,2.0
13.216,2.0
13.22,2.0
13.224,2.0
13.228,2.0
13.232,2.0
13.236,2.0
13.24,2.0
13.244,2.0
13.248,2.0
13.252,2.0
13.256,2.0
13.26,2.0
13.264,2.0
13.268,2.0
13.272,2.0
13.276,2.0
13.28,2.0
13.284,2.0
13.288,2.0
13.292,2.0
13.296,2.0
13.3,2.0
13.304,2.0
13.308,2.0
13.312,2.0
13.316,2.0
13.32,2.0
13.324,2.0
13.328,2.0
13.332,2.0
13.336,2.0
13.34,2.0
13.344,2.0
13.348,2.0
13.352,2.0
13.356,2.0
13.36,2.0
13.364,2.0
13.368,2.0
13.372,2.0
13.376,2.0
13.38,2.0
13.384,2.0
13.388,2.0
13.392,2.0
13.396,2.0
13.4,2.0
13.404,2.0
13.408,2.0
13.412,2.0
13.416,2.0
13.42,2.0
13.424,2.0
13.428,2.0
13.432,2.0
13.436,2.0
13.44,2.0
13.444,2.0
13.448,2.0
13.452,2.0
13.456,2.0
13.46,2.0
13.464,2.0
13.468,2.0
13.472,2.0
13.476,2.0
13.48,2.0
13.484,2.0
13.488,2.0
13.492,2.0
13.496,2.0
13.5,2.0
13.504,2.0
13.508,2.0
13.512,2.0
13.516,2.0
13.52,2.0
13.524,2.0
13.528,2.0
13.532,2.0
13.536,2.0
13.54,2.0
13.544,2.0
13.548,2.0
13.552,2.0
13.556,2.0
13.56,2.0
13.564,2.0
13.568,2.0
13.572,2.0
13.576,2.0
13.58,2.0
13.584,2.0
13.588,2.0
13.592,2.0
13.596,2.0
13.6,2.0
13.604,2.0
13.608,2.0
13.612,2.0
13.616,2.0
13.62,2.0
13.624,2.0
13.628,2.0
13.632,2.0
13.636,2.0
13.64,2.0
13.644,2.0
13.648,2.0
13.652,2.0
13.656,2.0
13.66,2.0
13.664,2.0
13.668,2.0
13.672,2.0
13.676,2.0
13.68,2.0
13.684,2.0
13.688,2.0
13.692,2.0
13.696,2.0
13.7,2.0
13.704,2.0
13.708,2.0
13.712,2.0
13.716,2.0
13.72,2.0
13.724,2.0
13.728,2.0
13.732,2.0
13.736,2.0
13.74,2.0
13.744,2.0
13.748,2.0
13.752,2.0
13.756,2.0
13.76,2.0
13.764,2.0
13.768,2.0
13.772,2.0
13.776,2.0
13.78,2.0
13.784,2.0
13.788,2.0
13.792,2.0
13.796,2.0
13.8,2.0
13.804,2.0
13.808,2.0
13.812,2.0
13.816,2.0
13.82,2.0
13.824,2.0
13.828,2.0
13.832,2.0
13.836,2.0
13.84,2.0
13.844,2.0
13.848,2.0
13.852,2.0
13.856,2.0
13.86,2.0
13.864,2.0
13.868,2.0
13.872,2.0
13.876,2.0
13.88,2.0
13.884,2.0
13.888,2.0
13.892,2.0
13.896,2.0
13.9,2.0
13.904,2.0
13.908,2.0
13.912,2.0
13.916,2.0
13.92,2.0
13.924,2.0
13.928,2.0
13.932,2.0
13.936,2.0
13.94,2.0
13.944,2.0
13.948,2.0
13.952,2.0
13.956,2.0
13.96,2.0
13.964,2.0
13.968,2.0
13.972,2.0
13.976,2.0
13.98,2.0
13.984,2.0
